id_movie,title,year,action,adventure,animation,children's,comedy,crime,documentary,drama,fantasy,film-noir,horror,musical,mystery,romance,sci-fi,thriller,war,western,average_rating,rater_count
1946,Marty,1955,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.97561,205
1947,West Side Story,1961,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.05782,761
1948,Tom Jones,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85859,198
1949,Man for All Seasons A,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.23288,219
1950,In the Heat of the Night,1967,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.12931,348
1951,Oliver!,1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.69484,213
1952,Midnight Cowboy,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.11312,663
1953,French Connection The,1971,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.09872,861
1954,Rocky,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.94331,1129
1955,Kramer Vs. Kramer,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.79646,452
1956,Ordinary People,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.99014,507
1957,Chariots of Fire,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.79653,634
1958,Terms of Endearment,1983,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.60755,530
1959,Out of Africa,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.65335,626
1960,Last Emperor The,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.97642,636
1961,Rain Man,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.05338,1330
1962,Driving Miss Daisy,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8773,652
1963,Take the Money and Run,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05159,252
1964,Klute,1971,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.80795,302
1965,Repo Man,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.68309,751
1966,Metropolitan,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64646,198
1967,Labyrinth,1986,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.63718,554
1968,Breakfast Club The,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.87979,1539
1969,Nightmare on Elm Street Part 2: Freddy's Revenge A,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.32117,274
1970,Nightmare on Elm Street 3: Dream Warriors A,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.64179,268
1971,Nightmare on Elm Street 4: The Dream Master A,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.23967,242
1972,Nightmare on Elm Street 5: The Dream Child A,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.995,200
1973,Freddy's Dead: The Final Nightmare,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1814,215
1974,Friday the 13th,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.04101,317
1975,Friday the 13th Part 2,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4269,171
1976,Friday the 13th Part 3: 3D,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9799,199
1977,Friday the 13th: The Final Chapter,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.17751,169
1978,Friday the 13th Part V: A New Beginning,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.07895,114
1979,Friday the 13th Part VI: Jason Lives,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.17857,112
1980,Friday the 13th Part VII: The New Blood,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.15385,91
1981,Friday the 13th Part VIII: Jason Takes Manhattan,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.83838,99
1982,Halloween,1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.71344,506
1983,Halloween II,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.75385,195
1984,Halloween III: Season of the Witch,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.09524,105
1985,Halloween 4: The Return of Michael Myers,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.41085,129
1986,Halloween 5: The Revenge of Michael Myers,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.12598,127
1987,Prom Night,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.32967,91
1988,Hello Mary Lou: Prom Night II,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.09804,51
1989,Prom Night III: The Last Kiss,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.46667,15
1990,Prom Night IV: Deliver Us From Evil,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6875,16
1991,Child's Play,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.70293,239
1992,Child's Play 2,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.11278,133
1993,Child's Play 3,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.89691,97
1994,Poltergeist,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.68428,795
1995,Poltergeist II: The Other Side,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.42308,182
1996,Poltergeist III,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.83036,112
1997,Exorcist The,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.95593,885
1998,Exorcist II: The Heretic,1977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.76991,113
1999,Exorcist III The,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.74803,127
2000,Lethal Weapon,1987,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.88691,1627
2001,Lethal Weapon 2,1989,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.545,1011
2002,Lethal Weapon 3,1992,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.25436,802
2003,Gremlins,1984,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.26804,776
2004,Gremlins 2: The New Batch,1990,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.51344,372
2005,Goonies The,1985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.49721,716
2006,Mask of Zorro The,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.56155,983
2007,Polish Wedding,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67692,65
2008,This World Then the Fireworks,1996,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2.53333,15
2009,Soylent Green,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.51896,422
2010,Metropolis,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.08247,388
2011,Back to the Future Part II,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3437,1158
2012,Back to the Future Part III,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.24216,1148
2013,Poseidon Adventure The,1972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45498,622
2014,Freaky Friday,1977,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17778,180
2015,Absent Minded Professor The,1961,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.45263,380
2016,Apple Dumpling Gang Rides Again The,1979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.66055,109
2017,Babes in Toyland,1961,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.98765,162
2018,Bambi,1942,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73854,589
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),1954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.56051,628
2020,Dangerous Liaisons,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.97154,773
2021,Dune,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.35615,789
2022,Last Temptation of Christ The,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5315,254
2023,Godfather: Part III The,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.34496,774
2024,Rapture The,1991,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.31757,148
2025,Lolita,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.34389,221
2026,Disturbing Behavior,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.68944,161
2027,Mafia!,1998,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.44961,129
2028,Saving Private Ryan,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.33735,2653
2029,Billy's Hollywood Screen Kiss,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.67105,76
2030,East Palace West Palace (Dong gong xi gong),1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2031,$1000000 Duck,1971,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02703,37
2032,Barefoot Executive The,1971,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.925,40
2033,Black Cauldron The,1985,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.165,200
2034,Black Hole The,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.77288,295
2035,Blackbeard's Ghost,1968,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10526,57
2036,Blank Check,1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21875,96
2037,Candleshoe,1977,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53704,54
2038,Cat from Outer Space The,1978,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.90404,198
2039,Cheetah,1989,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2040,Computer Wore Tennis Shoes The,1970,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94531,128
2041,Condorman,1981,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66897,145
2042,D2: The Mighty Ducks,1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63212,193
2043,Darby O'Gill and the Little People,1959,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.27215,158
2044,Devil and Max Devlin The,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53846,52
2045,Far Off Place A,1993,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.45455,55
2046,Flight of the Navigator,1986,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.46642,536
2047,Gnome-Mobile The,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18182,22
2048,Great Mouse Detective The,1986,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49618,131
2049,Happiest Millionaire The,1967,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.32432,37
2050,Herbie Goes Bananas,1980,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53846,104
2051,Herbie Goes to Monte Carlo,1977,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55446,101
2052,Hocus Pocus,1993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86885,183
2053,Honey I Blew Up the Kid,1992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.25722,381
2054,Honey I Shrunk the Kids,1989,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.93301,1045
2055,Hot Lead and Cold Feet,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.83333,42
2056,In Search of the Castaways,1962,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,18
2057,Incredible Journey The,1963,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34066,91
2058,Negotiator The,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.60826,799
2059,Parent Trap The,1998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.28358,268
2060,BASEketball,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99454,183
2061,Full Tilt Boogie,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.57143,7
2062,Governess The,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2,70
2063,Seventh Heaven (Le Septième ciel),1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5,8
2064,Roger & Me,1989,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.07393,798
2065,Purple Rose of Cairo The,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.59916,479
2066,Out of the Past,1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.15094,106
2067,Doctor Zhivago,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0656,564
2068,Fanny and Alexander,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.88281,128
2069,Trip to Bountiful The,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.78571,140
2070,Tender Mercies,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9053,264
2071,And the Band Played On,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.92982,171
2072,'burbs The,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91089,303
2073,Fandango,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66667,66
2074,Night Porter The (Il Portiere di notte),1974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.52381,21
2075,Mephisto,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.74074,81
2076,Blue Velvet,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.763,654
2077,Journey of Natty Gann The,1985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49351,154
2078,Jungle Book The,1967,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.81627,664
2079,Kidnapped,1960,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.57143,14
2080,Lady and the Tramp,1955,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.8044,864
2081,Little Mermaid The,1989,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.75652,1035
2082,Mighty Ducks The,1992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88643,361
2083,Muppet Christmas Carol The,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.60687,262
2084,Newsies,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.12903,93
2085,101 Dalmatians,1961,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59646,565
2086,One Magic Christmas,1985,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.55172,29
2087,Peter Pan,1953,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.65993,594
2088,Popeye,1980,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.59448,471
2089,Rescuers Down Under The,1990,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19665,239
2090,Rescuers The,1977,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4739,249
2091,Return from Witch Mountain,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.84946,186
2092,Return of Jafar The,1993,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.43558,163
2093,Return to Oz,1985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.85145,276
2094,Rocketeer The,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1087,736
2095,Shaggy D.A. The,1976,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97345,113
2096,Sleeping Beauty,1959,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.71037,511
2097,Something Wicked This Way Comes,1983,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.48826,213
2098,Son of Flubber,1963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14474,76
2099,Song of the South,1946,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.60181,221
2100,Splash,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.43078,1163
2101,Squanto: A Warrior's Tale,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.53333,15
2102,Steamboat Willie,1940,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.38579,197
2103,Tall Tale,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08108,37
2104,Tex,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.33962,53
2105,Tron,1982,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.35567,970
2106,Swing Kids,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2973,185
2107,Halloween: H20,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.68844,199
2108,L.A. Story,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.70667,825
2109,Jerk The,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74346,573
2110,Dead Men Don't Wear Plaid,1982,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3.26431,367
2111,Man with Two Brains The,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22756,312
2112,Grand Canyon,1991,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.48844,346
2113,Graveyard Shift,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.1519,79
2114,Outsiders The,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6875,256
2115,Indiana Jones and the Temple of Doom,1984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67613,1127
2116,Lord of the Rings The,1978,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.33333,438
2117,Nineteen Eighty-Four,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.71942,278
2118,Dead Zone The,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.70248,363
2119,Maximum Overdrive,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.27211,147
2120,Needful Things,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.94215,242
2121,Cujo,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.73061,245
2122,Children of the Corn,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.44635,233
2123,All Dogs Go to Heaven,1989,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86977,215
2124,Addams Family The,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16947,714
2125,Ever After: A Cinderella Story,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.71394,416
2126,Snake Eyes,1998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.74545,495
2127,First Love Last Rites,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,4
2128,Safe Men,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,25
2129,Saltmen of Tibet The,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75,8
2130,Atlantic City,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3.83224,304
2131,Autumn Sonata (Höstsonaten ),1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.73333,30
2132,Who's Afraid of Virginia Woolf?,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.07407,297
2133,Adventures in Babysitting,1987,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27542,541
2134,Weird Science,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42353,510
2135,Doctor Dolittle,1967,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.20168,238
2136,Nutty Professor The,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14865,222
2137,Charlotte's Web,1973,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82294,497
2138,Watership Down,1978,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.84262,305
2139,Secret of NIMH The,1982,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85095,369
2140,Dark Crystal The,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.65211,710
2141,American Tail An,1986,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42822,404
2142,American Tail: Fievel Goes West An,1991,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83085,201
2143,Legend,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.27042,355
2144,Sixteen Candles,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71071,719
2145,Pretty in Pink,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.36652,693
2146,St. Elmo's Fire,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1108,352
2147,Clan of the Cave Bear The,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.54978,231
2148,House,1986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.88554,166
2149,House II: The Second Story,1987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.25243,103
2150,Gods Must Be Crazy The,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72662,695
2151,Gods Must Be Crazy II The,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17188,128
2152,Air Bud: Golden Receiver,1998,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11594,69
2153,Avengers The,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99653,288
2154,How Stella Got Her Groove Back,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.78571,140
2155,Slums of Beverly Hills The,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31461,267
2156,Best Man The (Il Testimone dello sposo),1997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.77778,9
2157,Chambermaid on the Titanic The,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.25,20
2158,Henry: Portrait of a Serial Killer Part 2,1996,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.6,20
2159,Henry: Portrait of a Serial Killer,1990,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.47945,219
2160,Rosemary's Baby,1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.81882,712
2161,NeverEnding Story The,1984,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.60515,699
2162,NeverEnding Story II: The Next Chapter The,1990,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.41243,177
2163,Attack of the Killer Tomatoes!,1980,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6068,206
2164,Surf Nazis Must Die,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.05,20
2165,Your Friends and Neighbors,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.37615,109
2166,Return to Paradise,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.52083,144
2167,Blade,1998,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.47713,809
2168,Dance with Me,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.07595,79
2169,Dead Man on Campus,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67692,130
2170,Wrongfully Accused,1998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55285,123
2171,Next Stop Wonderland,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.68878,196
2172,Strike! (a.k.a. All I Wanna Do The Hairy Bird),1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,4
2173,Navigator: A Mediaeval Odyssey The,1988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.56364,110
2174,Beetlejuice,1988,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.56789,1495
2175,Déjà Vu,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.83333,18
2176,Rope,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.89529,191
2177,Family Plot,1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.21687,83
2178,Frenzy,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.66316,95
2179,Topaz,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15385,39
